timestamps,TP9,AF7,AF8,TP10,Right AUX
1706612754.032,-34.668,-136.230,-60.547,-48.828,78.613
1706612754.036,-39.062,-106.934,-59.570,-54.199,-117.676
1706612754.051,-38.574,-136.230,-58.105,-43.457,-107.422
1706612754.055,-57.617,-148.438,-64.453,-57.617,33.203
1706612754.059,-63.965,-139.648,-62.012,-73.730,1.465
1706612754.063,-57.129,-142.578,-58.594,-74.707,-129.883
1706612754.067,-43.457,-140.625,-60.547,-74.219,-80.566
1706612754.071,-32.227,-180.176,-60.059,-57.129,258.301
1706612754.075,-46.387,-155.762,-59.570,-65.918,270.996
1706612754.078,-52.246,-116.211,-61.523,-73.242,-45.410
1706612754.082,-29.785,-139.648,-57.617,-57.129,-64.941
1706612754.086,-6.836,-159.668,-61.035,-49.316,118.652
1706612754.090,-28.809,-122.559,-65.430,-62.500,59.570
1706612754.094,-42.969,-117.188,-59.082,-74.707,-99.609
1706612754.097,-51.758,-141.602,-56.641,-72.266,3.906
1706612754.101,-46.387,-136.719,-61.035,-70.312,138.184
1706612754.105,-19.531,-112.793,-60.059,-56.152,66.406
1706612754.109,-21.484,-124.023,-54.199,-44.434,-60.547
1706612754.113,-42.969,-152.832,-53.711,-51.758,-36.133
1706612754.117,-46.875,-146.973,-53.711,-48.828,106.445
1706612754.121,-43.457,-131.836,-49.805,-46.875,38.086
1706612754.124,-29.297,-125.000,-44.434,-55.664,56.641
1706612754.128,-16.602,-145.020,-45.410,-38.574,217.773
1706612754.132,-24.902,-162.109,-47.852,-31.250,377.930
1706612754.136,-36.133,-100.586,-44.922,-57.617,128.418
1706612754.140,-39.062,-103.027,-47.363,-59.570,-43.457
1706612754.142,-49.316,-137.695,-48.828,-58.594,74.219
1706612754.146,-34.668,-124.512,-46.387,-56.152,-1.465
1706612754.150,-33.203,-123.535,-49.805,-56.152,-88.867
1706612754.154,-44.434,-127.930,-55.664,-67.383,13.184
1706612754.158,-49.805,-135.254,-58.594,-65.918,36.133
1706612754.162,-63.477,-139.648,-54.688,-49.316,100.098
1706612754.166,-45.898,-134.766,-48.828,-51.270,139.648
1706612754.169,-29.785,-135.742,-56.641,-63.477,-5.859
1706612754.173,-26.367,-166.016,-64.453,-49.316,179.199
1706612754.177,-39.551,-120.117,-57.617,-52.246,207.031
1706612754.181,-38.086,-93.750,-54.688,-51.270,-82.520
1706612754.185,-22.949,-130.371,-57.617,-41.016,-106.445
1706612754.187,-36.621,-131.836,-58.105,-52.734,-71.289
1706612754.191,-37.109,-125.977,-59.570,-61.035,-32.715
1706612754.195,-32.227,-116.699,-56.641,-59.570,-158.691
1706612754.199,-29.785,-133.789,-55.176,-53.223,-80.566
1706612754.203,-22.949,-135.742,-61.523,-36.621,110.840
1706612754.207,-38.574,-128.418,-61.523,-40.039,-9.766
1706612754.211,-53.223,-134.277,-58.105,-58.105,33.691
1706612754.214,-43.457,-156.250,-59.082,-47.852,105.469
1706612754.218,-36.621,-153.809,-59.570,-26.855,186.523
1706612754.222,-26.855,-125.977,-55.176,-39.551,11.719
1706612754.226,3.418,-145.508,-50.781,-46.875,-51.758
1706612754.230,0.977,-159.180,-50.781,-44.434,39.062
1706612754.231,-45.898,-128.906,-54.199,-51.758,-12.695
1706612754.235,-50.781,-115.234,-52.246,-46.875,-56.152
1706612754.239,-38.086,-132.812,-51.758,-37.598,26.855
1706612754.243,-26.855,-140.137,-51.758,-31.250,104.004
1706612754.247,-14.160,-135.742,-57.129,-42.480,46.875
1706612754.251,-42.480,-148.926,-62.500,-51.270,-20.508
1706612754.255,-49.805,-159.668,-60.059,-53.223,41.992
1706612754.258,-20.508,-181.641,-64.941,-52.246,292.480
1706612754.262,-22.949,-137.695,-62.500,-64.941,162.598
1706612754.266,-24.902,-118.652,-56.641,-67.383,-40.039
1706612754.270,-37.109,-146.973,-62.500,-63.477,-45.410
1706612754.274,-60.059,-140.137,-63.477,-74.707,-32.715
1706612754.278,-49.805,-154.297,-59.570,-69.336,-53.711
1706612754.282,-38.086,-159.180,-62.988,-55.176,-49.805
1706612754.286,-35.156,-161.621,-64.453,-52.734,109.375
1706612754.290,-43.457,-178.223,-64.941,-64.941,242.676
1706612754.294,-55.176,-133.789,-59.082,-85.449,66.406
1706612754.298,-52.246,-133.301,-58.105,-79.590,13.672
1706612754.302,-31.738,-170.410,-61.035,-62.012,245.605
1706612754.305,-23.438,-158.203,-60.059,-64.941,344.238
1706612754.309,-52.734,-115.234,-55.176,-84.473,67.383
1706612754.313,-60.059,-130.371,-54.688,-83.496,-62.988
1706612754.317,-42.969,-149.902,-55.664,-74.707,41.992
1706612754.321,-31.738,-142.578,-53.223,-72.266,-15.137
1706612754.337,-40.039,-136.230,-51.758,-71.289,-66.895
1706612754.341,-56.641,-147.461,-46.875,-72.266,-62.988
1706612754.345,-60.547,-162.109,-45.898,-72.754,54.199
1706612754.349,-43.457,-142.090,-50.293,-74.707,76.660
1706612754.353,-25.391,-130.371,-50.293,-68.359,-15.625
1706612754.357,-35.645,-151.855,-53.711,-61.035,14.648
1706612754.361,-42.480,-178.711,-57.129,-57.129,329.590
1706612754.364,-30.273,-131.836,-52.734,-62.500,296.875
1706612754.368,-9.766,-90.820,-56.152,-62.500,-9.277
1706612754.372,-13.672,-126.953,-62.012,-50.293,-6.836
1706612754.376,-38.086,-137.207,-53.711,-59.082,26.367
1706612754.380,-51.758,-137.207,-45.410,-71.777,-24.414
1706612754.367,-62.012,-149.902,-46.875,-60.547,-138.184
1706612754.371,-63.477,-161.133,-47.363,-42.969,11.719
1706612754.375,-47.363,-150.879,-49.805,-44.922,115.723
1706612754.379,-34.668,-124.023,-47.852,-54.688,-81.543
1706612754.383,-33.691,-129.395,-50.781,-65.430,-91.797
1706612754.387,-39.551,-152.832,-56.641,-62.500,136.230
1706612754.391,-45.898,-149.902,-53.223,-54.688,113.770
1706612754.394,-32.715,-135.742,-47.852,-46.875,53.223
1706612754.398,3.906,-124.512,-44.434,-34.180,3.906
1706612754.402,-25.391,-156.738,-46.387,-47.852,92.773
1706612754.406,-76.660,-157.715,-46.875,-63.477,71.777
1706612754.410,-75.195,-105.469,-46.875,-60.547,-142.578
1706612754.427,-46.875,-120.117,-47.852,-42.480,-31.738
1706612754.431,-35.156,-145.996,-56.641,-44.434,7.812
1706612754.435,-39.551,-132.324,-62.500,-72.266,-113.770
1706612754.439,-43.945,-122.559,-57.617,-79.102,-140.625
1706612754.443,-39.551,-136.719,-57.129,-62.500,-46.875
1706612754.447,-28.809,-151.855,-61.035,-47.852,81.055
1706612754.451,-19.531,-143.555,-65.918,-53.711,73.242
1706612754.454,-19.531,-135.742,-64.453,-67.383,52.734
1706612754.458,-23.438,-140.625,-62.500,-65.918,117.188
1706612754.462,-31.738,-166.504,-62.012,-48.340,319.336
1706612754.466,-51.758,-120.117,-60.547,-61.523,235.840
1706612754.470,-34.180,-105.469,-58.594,-67.871,-40.527
1706612754.472,-31.738,-141.602,-54.688,-55.176,-30.273
1706612754.476,-40.039,-139.648,-55.664,-62.500,53.223
1706612754.480,-46.875,-123.535,-58.594,-75.684,-62.012
1706612754.484,-53.223,-125.000,-55.176,-73.242,-54.688
1706612754.488,-38.086,-147.461,-58.105,-56.152,69.336
1706612754.492,-41.992,-151.855,-57.617,-48.340,109.375
1706612754.496,-38.574,-143.555,-56.641,-61.523,23.926
1706612754.499,-26.855,-128.906,-56.152,-64.941,-142.578
1706612754.503,-19.531,-154.297,-59.082,-57.617,-23.438
1706612754.507,-26.855,-162.598,-61.523,-64.453,210.938
1706612754.511,-44.434,-111.816,-55.664,-88.867,4.883
1706612754.515,-39.551,-122.559,-56.641,-93.750,-127.441
1706612754.517,-14.648,-161.133,-63.477,-83.008,-1.953
1706612754.521,-8.789,-134.277,-59.082,-81.543,-6.348
1706612754.525,-7.812,-114.258,-54.199,-69.824,-103.027
1706612754.529,-0.977,-130.371,-56.641,-61.035,-70.801
1706612754.533,-20.020,-138.184,-51.758,-64.453,-8.789
1706612754.537,-38.086,-139.648,-50.781,-57.617,69.336
1706612754.541,-46.387,-129.395,-50.293,-51.270,166.504
1706612754.544,-53.711,-140.137,-54.199,-48.828,33.203
1706612754.548,-32.227,-178.711,-61.035,-41.016,146.484
1706612754.552,-18.555,-134.277,-58.105,-64.941,130.371
1706612754.556,-32.227,-112.305,-55.664,-72.754,-104.980
1706612754.560,-43.945,-138.184,-51.758,-55.664,-67.383
1706612754.562,-46.875,-144.043,-52.246,-47.363,118.164
1706612754.566,-48.828,-139.648,-56.152,-43.945,128.418
1706612754.570,-48.828,-124.023,-56.152,-51.270,-41.992
1706612754.574,-40.527,-151.367,-57.129,-50.293,-31.738
1706612754.578,-37.598,-166.016,-60.547,-41.504,107.422
1706612754.582,-34.180,-135.254,-60.059,-49.316,8.789
1706612754.586,-23.926,-125.488,-52.734,-49.316,-28.320
1706612754.589,-21.973,-149.902,-54.199,-44.922,-25.879
1706612754.593,-26.367,-150.879,-61.035,-47.852,84.961
1706612754.597,-41.016,-104.004,-54.688,-64.941,-58.105
1706612754.601,-34.180,-123.047,-54.199,-59.082,-157.715
1706612754.605,-41.992,-143.066,-59.082,-45.898,40.039
1706612754.608,-51.758,-120.605,-57.129,-55.176,49.805
1706612754.612,-37.109,-118.164,-52.246,-51.758,-106.445
1706612754.616,-37.109,-138.184,-52.246,-48.340,15.625
1706612754.620,-39.062,-156.250,-51.270,-39.551,99.609
1706612754.624,-19.531,-123.047,-48.828,-37.598,-8.789
1706612754.628,-28.809,-117.188,-55.664,-52.734,73.730
1706612754.632,-36.133,-137.695,-58.594,-61.035,84.473
1706612754.635,-11.719,-152.832,-57.617,-54.688,122.559
1706612754.639,-19.531,-108.887,-55.176,-55.664,77.637
1706612754.643,-17.090,-97.168,-53.223,-40.527,-105.469
1706612754.647,-25.391,-125.977,-51.270,-27.344,-129.395
1706612754.651,-48.340,-118.164,-50.293,-44.434,-70.312
1706612754.652,-38.086,-118.652,-45.410,-52.246,-47.363
1706612754.656,-33.691,-127.441,-50.781,-42.969,10.742
1706612754.660,-15.625,-130.859,-58.105,-31.250,131.348
1706612754.664,-21.484,-126.465,-54.199,-39.062,186.035
1706612754.668,-27.832,-117.188,-51.758,-51.758,149.902
1706612754.672,-32.715,-119.141,-54.688,-31.738,123.535
1706612754.676,-51.270,-147.461,-61.523,-23.438,169.922
1706612754.679,-35.156,-167.480,-63.477,-17.090,296.387
1706612754.683,-21.973,-102.051,-54.688,-14.160,43.945
1706612754.687,2.441,-98.633,-50.781,-35.156,-169.434
1706612754.691,-0.488,-129.395,-53.223,-41.504,-4.395
1706612754.695,-17.090,-116.699,-52.734,-36.133,-43.945
1706612754.698,-22.461,-118.164,-50.781,-26.855,-74.707
1706612754.702,-15.137,-132.812,-47.852,-8.789,-5.859
1706612754.706,-30.762,-140.625,-49.805,-14.648,70.312
1706612754.710,-41.016,-124.512,-49.805,-25.879,6.348
1706612754.714,-37.109,-111.328,-44.434,-18.555,-66.895
1706612754.718,-16.113,-134.766,-44.434,-24.414,132.324
1706612754.722,0.000,-161.133,-48.828,-19.043,405.762
1706612754.725,-34.668,-132.324,-47.852,-29.297,194.336
1706612754.729,-53.711,-99.121,-50.293,-40.527,-61.523
1706612754.733,-22.949,-125.488,-51.270,-26.855,-22.949
1706612754.737,-3.418,-147.461,-52.246,-10.742,83.496
1706612754.741,-24.414,-109.375,-57.129,-24.902,4.883
1706612754.742,-43.457,-120.605,-62.012,-41.504,-90.820
1706612754.746,-50.293,-148.926,-64.453,-33.691,26.855
1706612754.750,-56.641,-127.930,-61.035,-42.480,34.668
1706612754.754,-28.809,-117.676,-58.594,-44.434,34.180
1706612754.758,-31.250,-125.488,-58.105,-38.086,58.105
1706612754.762,-47.852,-160.156,-60.059,-30.762,218.750
1706612754.766,-45.410,-190.430,-70.312,-21.484,432.617
1706612754.769,-67.871,-125.488,-64.453,-37.598,122.070
1706612754.773,-72.266,-118.652,-56.641,-34.180,-136.230
1706612754.777,-36.621,-150.879,-65.430,-19.043,98.633
1706612754.781,-13.672,-126.953,-64.453,-24.902,4.883
1706612754.785,-27.344,-119.629,-59.570,-29.785,-147.949
1706612754.802,-40.527,-133.789,-61.035,-36.133,-45.410
1706612754.806,-20.020,-153.809,-62.988,-35.645,44.922
1706612754.810,-35.645,-134.277,-64.453,-40.039,-4.883
1706612754.814,-51.270,-117.188,-57.617,-39.551,-28.320
1706612754.818,-36.133,-134.766,-55.664,-21.973,68.359
1706612754.822,-49.316,-159.668,-62.500,-30.273,107.422
1706612754.826,-46.387,-144.531,-64.453,-36.621,85.449
1706612754.829,-40.039,-122.070,-62.988,-39.551,48.828
1706612754.833,-39.062,-136.719,-63.965,-41.504,-63.477
1706612754.837,-40.039,-174.316,-69.824,-21.973,99.609
1706612754.841,-44.922,-136.719,-62.500,-23.926,76.660
1706612754.845,-38.086,-118.164,-56.641,-23.926,-41.992
1706612754.847,-19.043,-142.090,-58.594,-19.531,148.438
1706612754.851,-0.488,-159.668,-64.453,-30.762,455.566
1706612754.855,-18.555,-115.723,-63.965,-44.922,148.926
1706612754.859,-37.109,-105.469,-54.199,-41.016,-71.777
1706612754.863,-31.738,-139.160,-55.176,-41.504,74.707
1706612754.867,-26.367,-141.113,-55.664,-41.016,161.621
1706612754.871,-35.645,-133.301,-51.270,-51.758,116.699
1706612754.874,-42.969,-125.488,-48.340,-61.035,-27.832
1706612754.878,-42.480,-152.344,-51.758,-37.109,132.812
1706612754.882,-40.039,-150.391,-54.199,-18.555,236.816
1706612754.886,-30.762,-104.492,-49.805,-45.898,-36.133
1706612754.890,-35.156,-118.652,-50.293,-60.547,-22.461
1706612754.892,-29.297,-133.789,-54.199,-43.457,149.902
1706612754.896,-17.578,-134.766,-58.105,-34.180,122.070
1706612754.900,-38.086,-127.441,-54.688,-30.762,30.273
1706612754.904,-40.527,-132.324,-56.641,-26.855,-53.711
1706612754.908,-31.738,-161.133,-61.523,-24.414,-25.879
1706612754.912,-30.762,-138.672,-55.664,-35.156,-30.273
1706612754.916,-30.273,-118.164,-53.223,-40.039,-2.441
1706612754.919,-34.668,-126.953,-51.270,-24.414,105.469
1706612754.923,-25.879,-156.250,-56.641,-11.230,288.086
1706612754.927,-32.715,-118.164,-54.688,-30.273,149.902
1706612754.931,-31.738,-104.004,-47.363,-51.758,-69.336
1706612754.935,-26.855,-124.023,-49.316,-41.504,-19.531
1706612754.937,-33.691,-125.000,-52.734,-24.414,3.418
1706612754.941,-6.836,-133.301,-57.617,-21.484,19.531
1706612754.945,11.230,-119.629,-56.152,-29.785,-73.730
1706612754.949,-11.230,-147.461,-48.828,-23.926,-30.762
1706612754.953,-30.762,-155.762,-48.340,-30.273,128.906
1706612754.957,-67.871,-111.816,-51.270,-66.895,137.695
1706612754.961,-66.406,-104.980,-49.805,-67.383,87.402
1706612754.964,-34.180,-135.254,-51.758,-58.594,84.473
1706612754.968,-32.715,-151.855,-55.176,-62.012,231.934
1706612754.972,-25.391,-94.238,-55.176,-60.547,-40.527
1706612754.976,-15.137,-100.586,-65.918,-54.688,-170.410
1706612754.980,-31.738,-133.301,-67.383,-49.805,-2.441
1706612754.982,-39.551,-117.676,-61.523,-49.805,-54.199
1706612754.986,-35.156,-115.723,-57.129,-52.246,-130.371
1706612754.990,-31.738,-130.371,-57.129,-52.734,-118.652
1706612754.994,-32.227,-135.254,-63.477,-62.500,-45.898
1706612754.998,-8.789,-124.023,-59.570,-65.430,-26.855
1706612755.002,1.465,-128.906,-58.594,-63.477,-13.672
1706612755.006,-13.184,-141.113,-62.012,-71.289,19.531
1706612755.009,-38.086,-167.480,-64.941,-64.941,271.484
1706612755.013,-63.477,-124.512,-65.430,-60.059,237.793
1706612755.017,-54.688,-95.215,-65.918,-59.082,-137.207
1706612755.021,-44.922,-128.418,-68.848,-42.969,-88.379
1706612755.025,-49.316,-120.117,-67.383,-46.387,60.547
1706612755.027,-44.434,-116.699,-66.406,-68.848,7.324
1706612755.031,-41.016,-128.906,-64.941,-64.453,32.715
1706612755.035,-43.457,-140.625,-67.383,-49.805,116.699
1706612755.039,-35.645,-132.812,-61.523,-51.270,140.625
1706612755.043,-21.973,-107.422,-54.199,-57.129,6.348
1706612755.047,-17.090,-114.746,-54.199,-57.617,6.348
1706612755.051,-15.137,-132.812,-58.105,-49.805,168.945
1706612755.054,-0.977,-133.789,-59.570,-39.062,290.527
1706612755.058,-18.555,-110.352,-55.664,-37.598,129.883
1706612755.062,-41.992,-118.652,-55.176,-42.969,-54.688
1706612755.066,-46.875,-141.113,-58.594,-47.852,25.391
1706612755.070,-60.547,-125.000,-55.176,-66.406,96.191
1706612755.072,-63.477,-114.746,-54.199,-76.660,-47.363
1706612755.076,-46.875,-130.859,-52.246,-62.012,-92.285
1706612755.080,-43.945,-138.672,-50.781,-55.664,-31.738
1706612755.084,-46.387,-125.488,-49.316,-70.312,-48.828
1706612755.088,-33.691,-122.559,-45.410,-62.012,-103.516
1706612755.092,-38.574,-147.949,-45.898,-39.551,-16.602
1706612755.096,-39.551,-168.945,-49.805,-35.645,318.848
1706612755.099,-33.203,-128.418,-52.246,-56.152,186.523
1706612755.103,-33.691,-110.840,-53.223,-70.312,-57.617
1706612755.107,-49.316,-136.230,-54.199,-65.918,4.883
1706612755.111,-56.641,-141.113,-55.176,-64.453,66.406
1706612755.115,-41.992,-140.625,-55.176,-62.500,17.090
1706612755.117,-33.203,-133.301,-48.340,-60.547,-42.969
1706612755.121,-31.250,-142.578,-47.363,-57.617,44.922
1706612755.125,-38.086,-155.762,-54.688,-57.617,226.562
1706612755.129,-58.105,-113.281,-50.781,-62.988,76.660
1706612755.133,-55.176,-119.141,-46.387,-56.641,-109.863
1706612755.137,-29.785,-152.344,-47.852,-51.758,83.008
1706612755.141,-24.414,-138.184,-50.781,-61.035,156.250
1706612755.144,-31.250,-106.934,-56.641,-69.824,-34.668
1706612755.148,-33.203,-114.746,-64.453,-51.758,-49.805
1706612755.152,-50.781,-152.832,-60.059,-35.645,98.145
1706612755.156,-54.688,-133.301,-50.293,-51.758,105.469
1706612755.160,-51.270,-110.840,-50.293,-72.754,-81.055
1706612755.164,-47.852,-133.301,-50.293,-62.988,-86.914
1706612755.168,-36.621,-151.855,-51.270,-41.992,129.395
1706612755.172,-34.180,-126.953,-51.758,-44.922,34.668
1706612755.176,-26.367,-119.141,-53.711,-51.270,-153.320
1706612755.180,-25.879,-144.043,-56.152,-47.363,-119.141
1706612755.184,-39.551,-173.828,-56.152,-42.969,199.707
1706612755.188,-46.387,-139.648,-54.688,-47.852,156.738
1706612755.191,-42.969,-104.004,-48.340,-43.457,-86.914
1706612755.195,-27.832,-133.301,-48.828,-30.762,-56.152
1706612755.199,-24.414,-161.621,-53.223,-42.480,120.605
1706612755.203,-33.203,-124.023,-54.688,-71.289,-9.277
1706612755.207,-42.969,-110.352,-52.734,-62.500,-73.730
1706612755.222,-48.340,-136.719,-50.293,-37.598,123.535
1706612755.226,-45.898,-140.137,-52.246,-38.086,225.586
1706612755.230,-37.109,-113.770,-47.363,-57.617,87.402
1706612755.234,-37.109,-118.164,-45.410,-63.477,12.207
1706612755.238,-47.363,-141.602,-50.781,-49.316,125.488
1706612755.242,-33.203,-153.809,-52.734,-34.180,338.867
1706612755.246,-34.668,-117.188,-51.270,-50.781,186.035
1706612755.249,-41.992,-107.910,-53.711,-63.477,-40.039
1706612755.253,-30.762,-133.301,-52.246,-55.176,51.758
1706612755.257,-33.203,-117.188,-48.340,-51.758,64.941
1706612755.261,-32.715,-98.145,-51.758,-51.270,-115.723
1706612755.265,-18.555,-115.723,-53.711,-50.293,-132.324
1706612755.267,-11.230,-134.766,-54.688,-55.176,-87.402
1706612755.271,-35.645,-112.305,-52.734,-69.336,-95.215
1706612755.275,-39.551,-104.492,-52.246,-69.336,-159.180
1706612755.279,-16.602,-118.652,-48.828,-63.477,-123.047
1706612755.283,-16.602,-125.488,-51.270,-68.359,15.625
1706612755.287,-17.090,-131.836,-53.711,-84.473,27.344
1706612755.291,-5.859,-129.883,-50.781,-102.051,-47.852
1706612755.294,-16.602,-134.766,-52.246,-86.914,34.668
1706612755.298,-23.926,-168.457,-54.199,-46.875,281.250
1706612755.302,-19.531,-131.836,-45.898,-33.691,160.156
1706612755.306,-25.391,-103.027,-46.387,-51.758,-135.742
1706612755.310,-47.363,-131.348,-45.410,-73.730,-114.258
1706612755.312,-57.617,-134.766,-43.457,-81.543,-38.574
1706612755.316,-56.152,-140.137,-52.734,-66.406,10.742
1706612755.320,-47.852,-133.301,-50.293,-59.082,-44.922
1706612755.324,-39.551,-147.949,-44.922,-62.012,14.160
1706612755.328,-49.805,-146.484,-47.852,-65.430,123.535
1706612755.332,-54.199,-131.348,-47.363,-69.336,102.539
1706612755.336,-45.410,-130.371,-47.363,-65.430,82.031
1706612755.339,-46.875,-155.762,-54.688,-46.387,129.883
1706612755.343,-43.457,-173.828,-60.547,-42.969,330.078
1706612755.347,-37.598,-115.723,-55.176,-68.359,124.512
1706612755.351,-51.270,-123.047,-55.176,-67.383,-45.410
1706612755.355,-60.059,-163.574,-62.012,-43.945,-5.859
1706612755.357,-37.109,-137.207,-59.082,-43.457,12.695
1706612755.361,-47.363,-125.488,-54.199,-56.152,13.672
1706612755.365,-60.059,-153.320,-55.176,-62.500,-38.086
1706612755.369,-42.969,-153.809,-54.199,-59.570,-22.949
1706612755.373,-28.809,-140.625,-56.152,-53.711,-117.188
1706612755.377,-21.973,-148.438,-61.035,-46.875,0.000
1706612755.381,-26.367,-159.668,-60.547,-44.922,139.648
1706612755.384,-37.598,-180.664,-62.500,-53.711,195.801
1706612755.388,-44.434,-134.277,-60.059,-73.730,122.559
1706612755.392,-42.969,-112.793,-54.199,-70.312,-75.195
1706612755.396,-51.758,-143.066,-53.223,-50.293,-26.855
1706612755.400,-35.156,-131.836,-51.758,-43.945,110.840
1706612755.402,-26.855,-130.371,-48.340,-56.641,-7.812
1706612755.406,-44.434,-136.230,-49.316,-73.242,-48.828
1706612755.410,-46.875,-142.090,-55.176,-53.223,75.195
1706612755.414,-48.340,-141.113,-58.105,-35.645,209.473
1706612755.418,-64.453,-115.234,-54.199,-54.688,33.691
1706612755.422,-52.246,-127.441,-62.988,-64.941,-83.496
1706612755.426,-30.273,-152.344,-68.848,-58.594,94.727
1706612755.429,-49.316,-157.227,-63.477,-53.711,218.262
1706612755.433,-63.477,-118.164,-65.918,-71.289,-52.246
1706612755.437,-41.992,-125.488,-73.242,-56.641,-171.387
1706612755.441,-24.902,-154.297,-67.383,-39.062,-14.648
1706612755.445,-46.875,-148.438,-54.688,-55.664,-50.293
1706612755.448,-68.359,-146.484,-57.617,-73.730,-119.141
1706612755.452,-60.059,-158.691,-60.059,-59.570,-17.578
1706612755.456,-47.363,-171.387,-62.988,-46.387,117.676
1706612755.460,-47.852,-151.855,-67.383,-54.688,66.406
1706612755.464,-42.480,-139.648,-67.871,-69.336,-37.598
1706612755.468,-43.945,-164.062,-69.824,-73.242,-24.902
